X_Gd_197_0.005_1_Pd_[nm]	Y_Gd_197_0.005_1_Hardness (H)_[MPa]	X_Gd_197_0.005_2_Pd_[nm]	Y_Gd_197_0.005_2_Hardness (H)_[MPa]	X_Gd_197_0.005_3_Pd_[nm]	Y_Gd_197_0.005_3_Hardness (H)_[MPa]	X_Gd_197_0.005_4_Pd_[nm]	Y_Gd_197_0.005_4_Hardness (H)_[MPa]	X_Gd_197_0.02_1_Pd_[nm]	Y_Gd_197_0.02_1_Hardness (H)_[MPa]	X_Gd_197_0.02_2_Pd_[nm]	Y_Gd_197_0.02_2_Hardness (H)_[MPa]	X_Gd_197_0.02_3_Pd_[nm]	Y_Gd_197_0.02_3_Hardness (H)_[MPa]	X_Gd_197_0.02_4_Pd_[nm]	Y_Gd_197_0.02_4_Hardness (H)_[MPa]	X_Gd_197_0.05_1_Pd_[nm]	Y_Gd_197_0.05_1_Hardness (H)_[MPa]	X_Gd_197_0.05_2_Pd_[nm]	Y_Gd_197_0.05_2_Hardness (H)_[MPa]	X_Gd_197_0.05_3_Pd_[nm]	Y_Gd_197_0.05_3_Hardness (H)_[MPa]	X_Gd_197_0.05_4_Pd_[nm]	Y_Gd_197_0.05_4_Hardness (H)_[MPa]	X_Gd_197_0.2_1_Pd_[nm]	Y_Gd_197_0.2_1_Hardness (H)_[MPa]	X_Gd_197_0.2_2_Pd_[nm]	Y_Gd_197_0.2_2_Hardness (H)_[MPa]	X_Gd_197_0.2_3_Pd_[nm]	Y_Gd_197_0.2_3_Hardness (H)_[MPa]	X_Gd_197_0.2_4_Pd_[nm]	Y_Gd_197_0.2_4_Hardness (H)_[MPa]	X_Gd_190_0.005_1_Pd_[nm]	Y_Gd_190_0.005_1_Hardness (H)_[MPa]	X_Gd_190_0.005_2_Pd_[nm]	Y_Gd_190_0.005_2_Hardness (H)_[MPa]	X_Gd_190_0.005_3_Pd_[nm]	Y_Gd_190_0.005_3_Hardness (H)_[MPa]	X_Gd_190_0.005_4_Pd_[nm]	Y_Gd_190_0.005_4_Hardness (H)_[MPa]	X_Gd_190_0.02_1_Pd_[nm]	Y_Gd_190_0.02_1_Hardness (H)_[MPa]	X_Gd_190_0.02_2_Pd_[nm]	Y_Gd_190_0.02_2_Hardness (H)_[MPa]	X_Gd_190_0.02_3_Pd_[nm]	Y_Gd_190_0.02_3_Hardness (H)_[MPa]	X_Gd_190_0.02_4_Pd_[nm]	Y_Gd_190_0.02_4_Hardness (H)_[MPa]	X_Gd_190_0.02_5_Pd_[nm]	Y_Gd_190_0.02_5_Hardness (H)_[MPa]	X_Gd_190_0.05_1_Pd_[nm]	Y_Gd_190_0.05_1_Hardness (H)_[MPa]	X_Gd_190_0.05_2_Pd_[nm]	Y_Gd_190_0.05_2_Hardness (H)_[MPa]	X_Gd_190_0.05_3_Pd_[nm]	Y_Gd_190_0.05_3_Hardness (H)_[MPa]	X_Gd_190_0.05_4_Pd_[nm]	Y_Gd_190_0.05_4_Hardness (H)_[MPa]	X_Gd_190_0.2_1_Pd_[nm]	Y_Gd_190_0.2_1_Hardness (H)_[MPa]	X_Gd_190_0.2_2_Pd_[nm]	Y_Gd_190_0.2_2_Hardness (H)_[MPa]	X_Gd_190_0.2_3_Pd_[nm]	Y_Gd_190_0.2_3_Hardness (H)_[MPa]	X_Gd_190_0.2_4_Pd_[nm]	Y_Gd_190_0.2_4_Hardness (H)_[MPa]	X_Gd_212_0.005_1_Pd_[nm]	Y_Gd_212_0.005_1_Hardness (H)_[MPa]	X_Gd_212_0.005_2_Pd_[nm]	Y_Gd_212_0.005_2_Hardness (H)_[MPa]	X_Gd_212_0.005_3_Pd_[nm]	Y_Gd_212_0.005_3_Hardness (H)_[MPa]	X_Gd_212_0.005_4_Pd_[nm]	Y_Gd_212_0.005_4_Hardness (H)_[MPa]	X_Gd_212_0.02_1_Pd_[nm]	Y_Gd_212_0.02_1_Hardness (H)_[MPa]	X_Gd_212_0.02_2_Pd_[nm]	Y_Gd_212_0.02_2_Hardness (H)_[MPa]	X_Gd_212_0.02_3_Pd_[nm]	Y_Gd_212_0.02_3_Hardness (H)_[MPa]	X_Gd_212_0.02_4_Pd_[nm]	Y_Gd_212_0.02_4_Hardness (H)_[MPa]	X_Gd_212_0.05_1_Pd_[nm]	Y_Gd_212_0.05_1_Hardness (H)_[MPa]	X_Gd_212_0.05_2_Pd_[nm]	Y_Gd_212_0.05_2_Hardness (H)_[MPa]	X_Gd_212_0.05_3_Pd_[nm]	Y_Gd_212_0.05_3_Hardness (H)_[MPa]	X_Gd_212_0.05_4_Pd_[nm]	Y_Gd_212_0.05_4_Hardness (H)_[MPa]	X_Gd_212_0.2_1_Pd_[nm]	Y_Gd_212_0.2_1_Hardness (H)_[MPa]	X_Gd_212_0.2_2_Pd_[nm]	Y_Gd_212_0.2_2_Hardness (H)_[MPa]	X_Gd_212_0.2_3_Pd_[nm]	Y_Gd_212_0.2_3_Hardness (H)_[MPa]	X_Gd_212_0.2_4_Pd_[nm]	Y_Gd_212_0.2_4_Hardness (H)_[MPa]
1089.306269	747.573632	886.007083	784.530496	1009.231284	806.129088	820.9878165	917.33952	833.8838265	939.683328	848.9148753	902.636992	978.7729873	806.282816	765.6198807	1185.911168	953.7228877	945.019904	851.6093671	987.829184	852.9187553	933.190464	852.5408034	1004.697792	779.8976974	1021.585728	932.0225708	851.211136	802.446857	965.891136	907.5751252	887.015552	980.9117778	571.174656	1114.807251	574.588352	1112.277718	584.807552	1051.911029	583.611456	986.5421186	642.180288	951.3656479	660.195136	1003.660856	632.12992	1178.814988	610.562048	1002.968617	585.03488	1024.476234	610.022272	1007.652287	639.456064	967.3388195	657.216064	973.3049913	667.811392	1023.97442	698.541824	938.9383687	719.566016	980.3856351	695.523776	891.4152229	718.295168	992.3777778	717.750208	910.418092	741.10016	871.5517443	800.987712	1701.115577	643.6745951	1007.621137	745.392768	911.3629434	739.524224	838.0680138	808.874944	840.3058256	874.278592	804.8335417	965.896	886.5949577	839.67552	898.6357015	779.532864	915.8374869	781.549568	876.6443464	903.6512	909.053452	773.411264	882.9275907	834.037312	886.8921919	861.68768
1102.266455	749.856704	899.3858073	774.323392	1022.635758	806.872384	832.8180123	908.908032	843.5267443	943.876032	858.3212677	903.750144	990.5046734	803.59264	776.1592762	1169.609472	964.4196825	946.640768	862.0362126	988.088192	863.1027657	932.451776	864.8450165	933.157312	788.2380483	1016.33664	943.6992894	849.943808	816.7253558	945.240896	920.4897798	891.874112	992.2945591	571.267008	1130.460678	572.45376	1127.475262	582.946432	1064.91453	579.986496	999.1183843	636.725184	963.2799719	653.890944	1019.072471	623.377984	1214.217866	577.596352	1015.529421	579.739584	1037.354793	610.605952	1019.815415	640.64384	979.6797535	651.734592	985.471757	668.243008	1037.9745	679.067584	950.701262	693.494976	992.5737739	678.250496	902.5714831	721.279104	1004.8864	716.293312	928.0198277	736.498112	886.5668202	781.290944	1701.115577	643.6745951	1021.146574	746.958016	923.5463642	735.430208	848.0668852	808.380736	852.9080119	872.908544	813.9761238	980.27968	898.447834	822.802368	909.3712636	771.096192	934.6991001	763.981184	890.899653	907.60608	924.5585181	791.65312	895.2910915	836.304064	900.759997	841.138752
1115.615109	748.83648	909.4563013	778.549248	1043.821642	816.43648	844.6135905	903.226688	854.4096446	943.7968	870.1493603	891.62368	1000.707726	806.46048	786.9121755	1173.056	975.8181526	952.810368	872.6147163	985.281472	873.7268578	934.379712	876.7019288	942.391872	807.9706732	993.095552	955.1704622	841.198656	826.7488403	934.806976	933.7428801	889.422656	1004.332745	571.720256	1146.578971	569.708032	1142.386769	581.199808	1077.683495	583.391296	1012.507852	639.05696	975.8118998	650.141056	1032.742973	627.232384	1236.762081	566.519936	1027.530659	580.719552	1049.94652	613.45024	1033.912015	640.979328	993.3195596	648.02176	997.6676265	665.40096	1051.569173	682.357568	963.3038462	715.165312	1005.194491	682.174272	915.4118433	723.210688	1016.634798	717.900736	942.1186444	725.876416	897.2150139	784.921152	1701.115577	643.6745951	1039.70254	732.416896	934.8372865	743.907584	858.0190312	808.41248	863.9624087	861.80544	824.0949916	980.92384	911.4990833	824.540096	920.0214468	781.10624	946.9477204	758.224512	904.2921903	896.982144	940.3159122	772.208704	906.4329703	841.47328	913.3278499	826.127744
1128.428753	749.739328	919.3524566	781.852096	1067.749539	756.07584	856.5241061	899.781312	864.6968826	935.582208	882.7845158	903.711808	1011.563683	809.461952	799.5658619	1161.159936	990.0476523	956.924416	883.2387516	984.075008	884.4945933	935.647744	888.8063372	938.587136	818.8600536	978.146432	967.5680122	855.468672	836.4994196	926.073984	945.5139588	892.83744	1017.257575	570.312448	1161.980014	572.809088	1156.560221	581.76192	1092.246211	581.578816	1025.180297	634.140928	987.4652557	653.163392	1046.259997	621.849088	1255.204928	555.976832	1039.932756	580.139008	1062.979352	608.389056	1047.3008	629.58592	1007.18151	650.049984	1009.965928	667.37152	1064.875763	685.035008	975.2103827	700.48544	1016.313178	698.65024	929.7989699	704.20832	1028.300091	718.045568	955.6607935	718.495488	908.4061191	779.475072	1701.115577	643.6745951	1054.691127	731.65856	945.7052937	731.815232	871.9700551	805.467904	875.7827138	866.6464	843.8268207	951.343424	923.00044	824.237824	932.1082907	772.385984	958.4418011	753.45792	917.1841644	869.959808	955.7266182	763.422528	919.2974322	829.219072	924.9007724	840.383488
1142.343909	750.55424	931.2148258	781.438976	1079.175293	765.076224	867.8393574	897.1264	876.6046128	943.48928	901.7099074	867.067776	1026.165393	806.839488	810.5513077	1162.46464	1007.570887	927.554176	893.5332656	982.18656	895.3757882	938.273216	901.1352772	930.565504	828.3189125	1005.20256	990.0374205	828.018688	847.4575805	927.039872	957.9336209	873.309056	1029.678771	571.514368	1177.718365	564.259328	1172.059375	580.01664	1107.156581	576.763008	1037.677664	634.571072	1001.408492	656.747008	1060.413099	617.064832	1273.334228	555.809024	1052.898058	581.135104	1079.493617	610.525888	1060.528719	634.555584	1019.866801	638.72992	1021.367695	676.561408	1078.106637	682.573952	986.2345957	717.006208	1029.355787	680.830016	943.11204	702.223936	1041.133289	714.369408	967.1491899	715.322496	922.2036658	794.454592	1701.115577	643.6745951	1067.831393	723.492992	963.5197375	735.07872	884.4662852	796.612608	888.7240848	858.515008	857.4234827	940.311168	935.0887049	813.048512	942.7104981	775.550784	974.3849026	742.181952	928.7281536	881.728064	970.0108014	772.563968	930.9979682	827.710528	936.2493907	848.986176
1154.699736	749.926592	942.9503205	777.02848	1091.887415	762.771328	879.4010817	893.330368	891.9464815	920.86144	914.9487968	860.66144	1040.31554	806.498048	823.9673781	1178.76096	1021.488999	924.485184	905.0363843	986.264	905.8063853	928.454912	911.5883844	914.6464	838.6690193	977.789696	1006.35296	819.035776	857.4211521	934.956992	973.0710237	867.51328	1042.459219	569.112256	1193.036416	565.70624	1189.433226	575.756864	1122.213266	577.496064	1049.751888	632.633344	1015.205641	645.678208	1074.407722	616.927616	1290.05165	552.994624	1067.526144	581.18528	1095.255388	606.970752	1075.02038	635.691968	1031.638733	647.090944	1034.883355	672.55264	1092.075794	680.250752	998.4942435	704.587904	1042.899869	683.169344	957.4575004	699.463104	1052.990713	716.92128	977.7111522	721.62336	941.0973387	758.73344	1701.115577	643.6745951	1080.399814	725.848512	977.7121753	722.134208	895.9937899	797.164224	903.9646016	861.801216	872.2604681	933.532352	951.3751407	818.439232	954.818033	771.169344	987.6278279	742.746944	940.4033942	888.379392	982.8616208	765.695744	943.9414424	811.250304	952.0904583	832.41664
1166.861385	753.1712	955.0786032	769.800896	1103.614326	763.46112	893.2913968	891.81056	904.8598855	905.847424	925.4020177	860.666944	1061.385122	778.503488	843.6005839	1110.00256	1033.375299	918.819648	916.856121	991.582784	916.5937886	933.272704	920.0385567	931.021248	851.9773714	971.20736	1021.862915	798.247872	867.9549201	930.106432	987.9207989	886.250816	1054.089269	570.981376	1209.666755	562.977088	1203.895329	573.66976	1136.036904	571.913728	1061.923997	631.412608	1028.069079	650.542272	1088.238636	612.579968	1308.767347	555.806784	1082.861362	579.065536	1109.461809	601.525632	1088.533539	630.007232	1043.587106	644.199104	1047.995654	665.390592	1105.90739	681.980032	1011.736032	699.724224	1057.55001	683.584448	972.2320149	686.285952	1065.250474	715.495488	989.5730098	721.353792	952.9732366	761.064896	1701.115577	643.6745951	1096.894297	730.968704	989.9646609	718.310592	907.0128869	790.5648	922.6611984	826.487104	884.3540195	921.012288	964.415135	804.389184	966.9577412	776.16032	1002.707251	742.49376	953.1105703	891.155776	995.6968651	767.260544	962.4984886	818.777728	967.2770876	834.427904
1180.194919	746.850112	975.2183408	757.455744	1116.77426	765.732544	911.0518393	865.545728	917.5008391	901.202176	936.0332152	861.385472	1074.554378	781.044672	854.3157961	1113.586688	1044.729431	919.249216	929.2945982	976.279872	927.8445794	943.095616	930.6657184	927.947328	864.4951453	966.149952	1035.569	809.335744	879.3186019	929.98016	1000.139747	863.346304	1066.116541	569.680576	1224.695587	559.642176	1219.23805	576.098368	1150.206832	574.526208	1075.118492	637.104832	1041.06269	647.736768	1101.261009	617.513536	1327.655506	548.167168	1096.874288	573.889472	1123.268053	603.170624	1102.044652	630.692416	1056.509548	641.616704	1061.536212	665.07936	1119.967041	680.446016	1026.643787	693.809472	1070.654124	680.819584	984.5421397	712.764736	1078.327758	717.72512	1005.323639	716.412736	965.0887296	755.230272	1701.115577	643.6745951	1113.95062	711.43552	1003.361064	721.601152	918.6794874	788.582592	937.0166064	830.422464	895.2407851	919.02336	976.1199911	808.841472	979.0012704	772.666688	1014.735659	738.3616	966.7924406	874.980288	1009.941599	762.28544	980.8017289	811.66464	980.9521366	830.373504
1201.410816	752.246976	987.8214366	757.13312	1131.977374	758.06656	926.3307255	867.260608	927.3833519	908.754368	947.8261217	855.09664	1087.127574	771.949568	866.2982754	1099.067392	1056.071399	929.281792	943.6975841	980.175104	940.6642487	925.3424	945.7703226	912.411648	874.6603405	965.109568	1048.640145	798.897728	895.5593924	921.036032	1017.228357	845.406144	1078.110502	573.446656	1240.29308	559.794496	1239.013535	572.517888	1164.4178	573.19264	1091.081262	631.724736	1054.179422	643.388544	1117.007546	614.26336	1345.848811	545.21632	1111.709625	574.259392	1138.290745	605.537536	1115.290079	626.85728	1071.488926	644.627328	1076.302882	654.82432	1135.152307	680.765184	1043.838013	699.762624	1084.706727	667.127488	998.1430649	689.27264	1094.432068	713.574592	1022.487283	704.586112	976.5244889	762.069888	1701.115577	643.6745951	1133.049327	714.281472	1016.958578	713.924096	930.0365186	788.524096	950.4070404	821.673664	906.2158285	920.511936	988.6828418	806.28608	991.9345128	763.193088	1026.954948	745.845504	979.1009738	879.481408	1024.131422	767.74752	992.8227481	802.900544	995.4956394	816.610368
1218.93462	736.793088	999.6063282	757.129728	1144.840358	763.241024	939.559781	855.075904	938.390114	902.14656	958.4371399	860.050368	1101.347524	778.741504	880.6743744	1097.801856	1083.355104	898.164992	958.1965785	964.650816	952.4639196	917.667776	968.0825589	896.207552	886.1725542	952.06848	1063.780163	805.798912	906.1937732	923.824448	1033.521728	837.25536	1090.488839	571.205056	1256.176724	561.944576	1258.385886	563.62592	1179.291791	572.29984	1106.645672	631.675264	1067.239198	642.280064	1133.852297	609.306752	1366.207623	547.229568	1127.102255	570.73856	1153.025697	601.373312	1128.349968	626.798976	1085.578136	639.298176	1089.555584	656.187712	1151.267985	673.661824	1059.003837	686.45664	1097.052549	678.112	1011.500814	691.695552	1109.879153	707.264832	1034.90541	705.003008	988.4016942	758.046784	1701.115577	643.6745951	1147.255521	707.50432	1040.027002	712.950016	942.1399607	790.319744	963.6808317	810.226496	918.6865928	920.326272	1001.67793	806.599104	1004.132883	765.275968	1040.945365	740.779264	991.4984101	877.526272	1037.930617	751.663424	1004.897655	803.08448	1009.496174	808.108032
1233.009619	739.800512	1010.93147	758.087552	1158.369206	774.35136	952.6471828	852.559424	948.7956431	895.506112	973.564652	871.101248	1115.086011	775.357824	897.965745	1056.160768	1099.301275	885.954432	975.6893454	947.108096	964.4592455	927.141312	983.4754161	872.825408	898.7646224	943.935104	1080.190062	787.426624	916.7614767	908.090752	1047.989174	833.196416	1103.050212	573.09984	1271.12029	558.129792	1273.223838	564.266112	1194.670437	572.841216	1122.513058	621.83488	1081.571016	640.44064	1149.791193	609.059264	1387.090418	539.793984	1144.027042	574.024256	1169.360677	594.897856	1142.615734	627.344832	1101.450638	640.656064	1102.965288	665.003264	1164.980323	665.254656	1074.138512	675.965632	1111.01227	694.657856	1024.225327	672.621504	1123.002025	709.704064	1049.162422	703.984192	999.6412301	757.91584	1701.115577	643.6745951	1162.151681	702.784896	1063.324733	676.346048	957.1403141	784.913856	975.5023305	807.333888	931.3534669	908.171328	1014.883225	797.324928	1017.425717	763.6992	1055.061632	740.264128	1005.296355	851.283968	1051.093962	763.218048	1019.327698	798.746624	1022.314252	807.447488
1246.711612	739.328768	1021.560508	758.955264	1176.346051	759.722624	964.5664522	850.285504	968.0209406	902.440256	993.4874751	825.420608	1127.547339	770.87584	918.2117797	1066.453056	1111.531478	875.881856	987.9911711	939.2896	977.6286155	918.330496	993.9737137	869.471488	909.0093415	933.451072	1095.10623	799.621568	927.4115463	922.697024	1059.944596	829.463808	1116.954454	574.5984	1286.4056	558.570112	1288.351577	562.700416	1210.654011	570.783232	1137.752666	622.633984	1096.087462	627.03072	1165.506011	603.151808	1405.658548	536.623072	1161.355986	566.248064	1184.151903	589.211392	1156.576251	631.618304	1116.043368	637.262016	1119.862109	656.248448	1179.530874	665.921792	1087.971472	702.59296	1127.53256	680.299456	1038.234502	687.282304	1137.234367	710.625856	1062.715485	703.194752	1011.95954	758.139072	1701.115577	643.6745951	1180.504488	702.651328	1075.33643	681.678464	970.4754395	775.4	990.3943972	811.729536	943.4226893	907.115584	1027.271111	796.215552	1030.92728	764.260864	1069.151979	730.169728	1028.731533	871.989696	1066.403486	741.724736	1034.376425	780.18112	1036.220426	813.577664
1262.378341	739.575552	1037.314775	758.333248	1190.438445	757.866688	978.8138008	847.814016	981.8346876	879.266752	1005.782025	828.80448	1140.260938	779.670976	930.9955808	1044.153664	1123.174488	878.226496	1003.564677	944.293312	996.3471539	914.864	1004.189954	883.61024	919.7938458	959.2688	1110.144498	782.000768	941.1365038	926.017344	1073.627262	850.95392	1130.980795	573.781312	1302.854721	561.775232	1305.354127	565.405952	1227.146107	568.538048	1153.559911	619.799232	1138.586559	674.359872	1181.146251	601.863424	1422.301392	536.393824	1176.450075	563.145088	1200.857957	595.503808	1171.832001	628.083968	1131.110512	631.431488	1134.841941	655.042304	1196.066398	685.157824	1101.734969	686.322816	1142.664051	673.292352	1051.523243	685.858752	1151.943057	704.662848	1076.749216	698.717696	1024.525347	758.471808	1701.115577	643.6745951	1195.681795	694.375616	1086.629057	689.741824	982.1308418	783.654464	1004.258735	808.442176	954.9335388	907.150144	1039.773594	798.603008	1047.071721	764.564736	1084.850768	727.222016	1043.440791	846.80544	1082.091247	740.164416	1046.604468	792	1049.497003	819.775936
1278.40955	737.555712	1057.996572	746.615552	1207.244316	756.408768	993.6761952	849.248448	992.7653363	876.906752	1017.020424	830.988672	1154.354696	781.783808	942.7948538	1026.849408	1136.103638	887.308096	1018.36659	915.31072	1010.079956	905.276736	1014.45815	881.371072	930.8755275	952.019904	1124.557943	783.552256	953.2353985	905.576512	1088.026041	818.572928	1146.82192	572.712448	1319.323738	560.271296	1321.909887	561.587008	1243.175383	568.122112	1169.245853	621.35008	1158.201063	596.555072	1197.149606	597.023168	1438.67514	538.416832	1190.925252	562.176064	1217.305374	590.959936	1186.595602	626.357632	1146.745408	633.815296	1148.843726	652.613376	1213.283474	672.459776	1115.400127	679.673536	1158.124438	664.335168	1066.402122	677.6176	1166.148342	707.2704	1090.982695	698.435776	1041.413982	746.661056	1701.115577	643.6745951	1210.528728	696.584	1099.385062	685.96896	994.4278926	767.412544	1018.722429	802.06624	967.3035766	908.64128	1052.095088	800.496448	1066.561511	744.919232	1097.848471	731.884928	1057.932794	847.067392	1097.147137	742.6048	1058.87935	797.478016	1072.279845	815.848704
1295.25396	737.117888	1072.147514	735.423744	1220.880029	753.625344	1011.7557	823.885056	1004.161646	881.76128	1028.798949	839.601984	1168.56089	773.704128	957.9602236	1036.40544	1154.520793	935.331456	1038.833518	884.751104	1022.512976	900.966976	1025.983722	894.85824	942.6015861	960.204608	1139.428296	789.274816	964.6890066	902.402688	1102.261908	815.593216	1164.202137	568.58976	1337.229757	559.286336	1339.159932	562.018176	1259.135992	566.65376	1188.200064	613.971392	1171.402265	597.014464	1213.009944	597.01472	1458.211428	539.733184	1206.081868	559.359424	1233.959473	587.5472	1201.926955	630.751424	1161.713532	625.046848	1163.082549	647.01536	1234.599416	655.43776	1130.94487	684.757248	1172.680219	662.661952	1080.616274	681.368704	1180.927176	705.304704	1105.664214	695.31104	1064.885653	738.58016	1701.115577	643.6745951	1227.274686	692.969984	1114.730967	683.169664	1006.439021	771.948992	1035.327757	793.728384	979.488987	895.759872	1066.66076	796.946432	1083.00222	747.559424	1115.971631	726.409984	1074.991618	827.932416	1111.864239	736.332608	1072.216977	787.033728	1093.04145	773.835584
1312.581426	731.096192	1086.485698	736.693696	1234.085097	756.393536	1025.356852	823.839488	1015.584445	881.934592	1042.835067	829.204864	1184.138716	779.952832	976.9446755	990.407872	1182.194102	852.031488	1057.888569	872.999872	1036.171086	899.566976	1040.342824	880.265408	954.7249235	954.775552	1154.510902	776.00128	977.836094	900.52416	1117.62316	835.338496	1178.181753	564.987776	1355.86826	553.953664	1357.711919	557.171968	1276.720618	562.80992	1204.547209	609.211392	1186.027395	600.147136	1229.281259	596.99424	1477.273869	537.014784	1222.134336	562.251328	1253.119798	581.803584	1217.753527	617.147264	1178.515765	630.96256	1179.633079	655.479936	1253.49883	657.586176	1144.609346	682.583232	1188.151293	663.409472	1093.582258	674.955072	1196.255118	703.299776	1120.024112	694.780352	1083.882156	726.664192	1701.115577	643.6745951	1242.322277	690.727552	1128.21218	680.591552	1021.772988	780.48512	1050.303611	790.803584	993.0589894	896.639232	1080.261912	794.475584	1096.461491	735.442624	1133.922101	713.034176	1091.792032	831.021696	1127.801088	715.91488	1085.624634	784.467584	1108.562432	771.391296
1329.248599	732.303936	1103.594772	735.728512	1247.941021	761.542592	1038.192324	823.670656	1030.163646	883.03648	1061.796896	813.808704	1199.660949	774.753344	991.0266097	995.48768	1194.417825	859.503936	1070.977108	882.668416	1048.187785	897.377408	1052.186606	891.376192	968.0902896	953.423104	1169.284052	774.77696	990.5432133	899.190272	1131.542636	819.081088	1192.58724	566.876544	1372.517356	558.545408	1374.873289	559.40608	1295.160169	562.490048	1220.589332	607.212608	1200.383997	597.53568	1248.031516	593.592448	1496.08779	534.889344	1245.128977	554.697792	1270.150655	576.98816	1233.757792	625.293696	1192.798242	632.884672	1204.196144	639.572416	1286.92674	678.470336	1158.94935	685.79712	1204.808461	682.487424	1106.449676	678.416	1213.506073	709.322752	1135.365356	692.765632	1097.215121	723.666112	1701.115577	643.6745951	1258.164538	694.256896	1143.439281	679.659328	1038.801572	766.109952	1063.707176	785.336128	1006.683903	893.52352	1093.801447	796.683904	1108.151113	739.698176	1149.373393	712.20224	1107.204443	817.629056	1150.090189	717.204224	1098.757852	794.57056	1124.16777	766.487296
1348.548419	728.40352	1116.157623	726.402688	1264.952893	761.185088	1051.762213	822.588288	1046.145514	875.827584	1075.311532	818.5504	1216.640419	765.52192	1003.695871	984.900544	1207.436219	861.725632	1083.353057	880.5616	1061.943438	886.791296	1066.699527	892.937024	979.919178	944.61536	1186.360043	763.024	1004.922325	892.032128	1145.109	835.2064	1207.996354	565.452096	1392.088432	554.779712	1393.056135	559.737728	1314.216016	556.804736	1237.278446	608.084352	1215.558462	596.619584	1264.835795	591.057856	1514.204243	533.4608	1263.758272	546.241024	1285.006911	584.24736	1248.977163	627.433408	1207.425873	628.695872	1224.755727	630.35616	1316.160857	622.014912	1174.977489	681.053696	1220.886509	665.116352	1122.319109	678.901568	1234.564741	691.429248	1154.366406	685.535616	1110.775688	722.064384	1701.115577	643.6745951	1278.679215	694.92576	1158.672295	678.387776	1052.596674	765.387008	1076.70738	781.129216	1020.81927	896.4496	1107.961256	784.960128	1122.231229	742.65376	1165.124023	707.486208	1124.075002	825.815424	1165.986224	713.569344	1111.539891	776.93408	1139.275046	765.614976
1373.479829	726.012928	1129.773668	727.088064	1283.510792	750.188928	1067.908359	818.9952	1059.275321	866.09408	1087.576183	819.901696	1232.691637	766.722432	1016.36627	987.678656	1221.590685	870.32768	1095.442744	879.110272	1075.897361	895.693376	1080.126852	884.032192	991.347434	938.817472	1204.059379	769.051072	1016.831704	909.598656	1161.129068	813.301504	1222.27599	565.977472	1409.720807	550.975872	1410.916337	555.879872	1332.316553	556.52864	1255.867609	602.815232	1232.410148	594.056576	1280.983533	588.984384	1543.66255	545.666688	1281.591076	546.386368	1300.146474	580.434816	1265.948562	619.25856	1223.184916	625.025408	1241.181316	629.935232	1334.24093	610.279808	1190.009845	681.66336	1239.597203	666.533184	1145.10991	663.059008	1250.435311	691.114752	1172.552208	685.009152	1126.047923	719.216064	1701.115577	643.6745951	1297.439931	680.42976	1177.120941	678.982272	1065.893715	760.873536	1091.140492	786.94144	1036.086503	886.328	1122.177114	789.80224	1135.37411	736.8096	1182.813241	709.935808	1149.185924	805.79776	1191.130684	704.20832	1127.644882	778.837312	1156.533618	777.75232
1394.917643	706.75584	1143.626524	726.126272	1298.864654	752.457536	1083.572246	812.631488	1073.996176	871.767424	1099.794335	819.139328	1249.643254	762.942464	1032.829034	997.698048	1236.750939	866.57312	1107.760372	887.685696	1091.68869	876.912512	1092.873648	885.373504	1003.281824	952.040192	1221.358423	757.394368	1029.049628	898.901696	1177.338083	810.704768	1235.782896	565.298944	1428.405353	550.124864	1428.522677	557.307072	1349.001915	555.036288	1272.52887	604.613248	1248.675552	595.96256	1299.22345	584.922368	1566.898321	523.96192	1298.09363	548.154752	1317.974389	583.215424	1282.201006	620.76064	1237.363711	628.662976	1255.967199	626.586944	1355.580063	623.425664	1206.1029	669.245056	1258.264923	653.7872	1162.266163	652.097856	1266.62318	688.51808	1190.303385	675.306176	1142.881534	716.235456	1701.115577	643.6745951	1315.364253	686.323264	1198.053871	658.999808	1082.540197	760.327936	1106.2281	777.687296	1049.95084	888.81024	1136.667297	791.08288	1150.469448	745.521216	1198.591496	706.559424	1166.787034	783.323776	1210.666744	688.11456	1145.192332	768.735872	1176.215539	746.37856
1409.975806	710.232704	1157.580446	725.392384	1314.463512	750.21632	1098.311858	808.717696	1090.744521	861.744064	1113.386392	816.639552	1265.380469	762.5216	1055.16793	946.654144	1253.153904	861.412032	1120.070269	895.04672	1110.831281	901.371968	1107.648504	879.431616	1015.58058	921.900672	1239.184747	768.660416	1052.369301	909.826432	1193.093828	802.929024	1248.908496	568.175872	1447.513496	552.015872	1447.737686	555.025344	1365.776181	555.76128	1290.426931	598.30208	1263.668686	593.407744	1316.257604	586.651904	1587.504743	522.879968	1315.554678	542.33632	1333.514243	580.569792	1298.861812	622.769088	1251.950074	629.73472	1271.287978	629.882432	1378.151676	586.91808	1220.804314	655.02688	1274.139927	648.462976	1178.864783	653.104576	1281.487734	688.713408	1205.246724	673.720832	1159.000054	712.233664	1701.115577	643.6745951	1333.069046	675.999808	1212.359655	660.115008	1100.841163	748.092096	1121.187583	781.016576	1064.229567	880.276928	1150.988883	790.604288	1166.125149	734.059712	1214.903625	694.367488	1184.919403	795.391488	1223.597144	697.113856	1160.299267	781.673408	1193.919763	748.309312
